#user_id_fingerprint	#actor_id_fingerprint	#post_id_fingerprint	#post_timestamp	#action_timestamp	#user_timezone
7713326019955621170	6696040762216764269	-4297375967503758380	1413331177001	1413334206999	Eastern Standard Time
-6370927499498177042	1229524378505928250	-8724603733146771916	1413331177000	1413376389000	Eastern Standard Time
2670008191663270075	-5947355622637179330	-8269858334496510192	1413331177000	1413333779999	Eastern Standard Time
-6370927499498177042	-4972108005982518226	-8724603733146771916	1413331177000	1413337649001	Eastern Standard Time
-7182441859570568593	7632581473634367213	6132700097710727324	1413331177000	1413332484999	Japan Standard Time
-6370927499498177042	7771496209813943322	-8724603733146771916	1413331177000	1413379975000	Eastern Standard Time
-5750666632926350772	5694055035519274500	7204471876336580575	1413331177000	1413416839001	Central Standard Time
-6370927499498177042	-4972108005982518226	-8724603733146771916	1413331177000	1413342028999	Eastern Standard Time
2670008191663270075	-7272336625787912820	-8269858334496510192	1413331176999	1413337725000	Eastern Standard Time
-6370927499498177042	2737799148592792237	-8724603733146771916	1413331176999	1413337207000	Eastern Standard Time
-6370927499498177042	-4972108005982518226	-8724603733146771916	1413331176999	1413374776000	Eastern Standard Time
-6370927499498177042	-6264539229576009350	-8724603733146771916	1413331176999	1413334363998	Eastern Standard Time
67087741880798790	-664994045854142854	-6274873576811978524	1413331176999	1413333089999	Central Standard Time
7713326019955621170	8869279854162287202	-4297375967503758380	1413331176999	1413344905000	Eastern Standard Time
-6370927499498177042	-4972108005982518226	-8724603733146771916	1413331176999	1413374748998	Eastern Standard Time
-6370927499498177042	1229524378505928250	-8724603733146771916	1413331176998	1413334562000	Eastern Standard Time
7713326019955621170	6696040762216764269	-4297375967503758380	1413331176998	1413334265999	Eastern Standard Time
7713326019955621170	6696040762216764269	-4297375967503758380	1413331176998	1413334392001	Eastern Standard Time
-6370927499498177042	-4972108005982518226	-8724603733146771916	1413331176998	1413331793998	Eastern Standard Time
7713326019955621170	6696040762216764269	-4297375967503758380	1413331176998	1413334041000	Eastern Standard Time
-6370927499498177042	-6012699159361928505	-8724603733146771916	1413331176997	1413331944998	Eastern Standard Time
-3949043469770484633	-7860330507486523312	-4233274780146614757	1413331176002	1413331828998	Central Standard Time
-3949043469770484633	-8353241799352517736	-4233274780146614757	1413331176002	1413331705001	Central Standard Time
8717795550706531878	-395710146699177555	2068995156402982524	1413331176002	1413345329999	Western European Time
8717795550706531878	1229745880316779126	2068995156402982524	1413331176002	1413374695999	Western European Time
-5259141521699985476	-976834733640153044	6981437469389141574	1413331176001	1413349956998	Pacific Standard Time
8717795550706531878	-2466292647377770445	2068995156402982524	1413331176001	1413351123999	Western European Time
-3949043469770484633	-4557118461388863992	-4233274780146614757	1413331176001	1413335408999	Central Standard Time
8717795550706531878	-8086994259051458564	2068995156402982524	1413331176000	1413349127999	Western European Time
8717795550706531878	4119318051644655603	2068995156402982524	1413331176000	1413344394999	Western European Time
8717795550706531878	3306879040614197115	2068995156402982524	1413331176000	1413354687000	Western European Time
-3949043469770484633	6994781389142214433	-4233274780146614757	1413331176000	1413331948000	Central Standard Time
8717795550706531878	-2013391061116506377	2068995156402982524	1413331175999	1413340091999	Western European Time
-3949043469770484633	-6655679727716143316	-4233274780146614757	1413331175999	1413332641999	Central Standard Time
8717795550706531878	-2700053429055104008	2068995156402982524	1413331175998	1413411499000	Western European Time
8717795550706531878	8884948154180901342	2068995156402982524	1413331175997	1413332462999	Western European Time
